Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;2nd Partner Code;2nd Partner;2nd Partner ISO;Customs Proc. Code;Customs;Mode of Transport Code;Mode of Transport;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Alt Qty Unit Code;Alt Qty Unit;Alt Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);CIF Trade Value (US$);FOB Trade Value (US$);Flag
S3;2006;2006;2006;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;46977;;;;45048;;205733;;;4
S3;2006;2006;2006;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;292075769;;;;298383000;;810228185;;;0
S3;2007;2007;2007;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;125162210;;;;127582932;;99072662;;;4
S3;2007;2007;2007;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1546194813;;;;1601158461;;2016687658;;;4
S3;2007;2007;2007;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;10313;;;;11000;;35013;;;0
S3;2007;2007;2007;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;476993;;;;517100;;626579;;;0
S3;2007;2007;2007;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;11432612;;;;11528300;;6413669;;;0
S3;2007;2007;2007;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;225847241;;;;235211000;;182772412;;;0
S3;2007;2007;2007;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;958889;;;;960200;;971541;;;0
S3;2007;2007;2007;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;18800091;;;;19418700;;20112868;;;0
S3;2007;2007;2007;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;97929;;;;88717;;271281;;;4
S3;2007;2007;2007;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;209760817;;;;218025900;;590149371;;;0
S3;2008;2008;2008;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;154039882;;;;155270488;;155964314;;;4
S3;2008;2008;2008;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1364697205;;;;1408959410;;1903051246;;;4
S3;2008;2008;2008;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;12052;;;;12801;;19889;;;4
S3;2008;2008;2008;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;703743;;;;772000;;1210715;;;0
S3;2008;2008;2008;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;11125460;;;;11047300;;9101588;;;0
S3;2008;2008;2008;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;199088160;;;;208088600;;146868132;;;0
S3;2008;2008;2008;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;3033959;;;;2967300;;2348371;;;0
S3;2008;2008;2008;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;29123314;;;;26309400;;27391935;;;0
S3;2008;2008;2008;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;151389;;;;157632;;1540407;;;4
S3;2008;2008;2008;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;125840028;;;;130968200;;309754383;;;0
S3;2009;2009;2009;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;153105856;;;;155035193;;174137133;;;4
S3;2009;2009;2009;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1153336118;;;;1197904995;;1593541944;;;4
S3;2009;2009;2009;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;6596;;;;7301;;10286;;;4
S3;2009;2009;2009;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;468083;;;;513400;;626340;;;0
S3;2009;2009;2009;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;10672567;;;;11213500;;8961037;;;0
S3;2009;2009;2009;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;147166364;;;;158140200;;109888126;;;0
S3;2009;2009;2009;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;972374;;;;974600;;711316;;;0
S3;2009;2009;2009;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;33601995;;;;34652700;;26961291;;;0
S3;2009;2009;2009;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;123599;;;;130700;;681169;;;0
S3;2009;2009;2009;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;130341089;;;;136127648;;329604698;;;4
S3;2010;2010;2010;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;147301420;;;;150973406;;159140476;;;4
S3;2010;2010;2010;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1233346650;;;;1279669996;;1749751795;;;4
S3;2010;2010;2010;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;58265;;;;83500;;78606;;;0
S3;2010;2010;2010;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;309349;;;;328200;;261543;;;0
S3;2010;2010;2010;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;17398236;;;;18748600;;13172911;;;0
S3;2010;2010;2010;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;135092162;;;;144925700;;99595356;;;0
S3;2010;2010;2010;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;846096;;;;858900;;422019;;;0
S3;2010;2010;2010;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;24098593;;;;25024200;;18783164;;;0
S3;2010;2010;2010;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;88032;;;;90200;;1192193;;;0
S3;2010;2010;2010;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;167682420;;;;174945988;;418772707;;;4
S3;2011;2011;2011;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;157330238;;;;159671116;;191716010;;;4
S3;2011;2011;2011;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1299510143;;;;1353993497;;2029944850;;;4
S3;2011;2011;2011;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;77312;;;;66038;;67878;;;4
S3;2011;2011;2011;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;183581;;;;196200;;157485;;;0
S3;2011;2011;2011;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;19651121;;;;20240000;;16386334;;;0
S3;2011;2011;2011;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;137762925;;;;148302500;;113531987;;;0
S3;2011;2011;2011;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;549253;;;;549200;;379436;;;0
S3;2011;2011;2011;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;22987191;;;;23988900;;21448142;;;0
S3;2011;2011;2011;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;308828;;;;294700;;934957;;;0
S3;2011;2011;2011;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;202904587;;;;211308702;;508491060;;;4
S3;2012;2012;2012;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;155348449;;;;155348449;;164607467;;;2
S3;2012;2012;2012;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1350782564;;;;1350782564;;1955616525;;;2
S3;2012;2012;2012;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;215745;;;;215745;;218658;;;2
S3;2012;2012;2012;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;337084;;;;337084;;358434;;;2
S3;2012;2012;2012;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;14642300;;;;14642300;;12140254;;;2
S3;2012;2012;2012;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;147973300;;;;147973300;;109663721;;;2
S3;2012;2012;2012;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;882215;;;;882215;;604906;;;2
S3;2012;2012;2012;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;22818800;;;;22818800;;18891560;;;2
S3;2012;2012;2012;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;313436;;;;313436;;756459;;;2
S3;2012;2012;2012;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;221910495;;;;221910495;;535515088;;;2
S3;2013;2013;2013;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;161810689;;;;161810689;;193778416;;;2
S3;2013;2013;2013;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1218217246;;;;1218217246;;1819448251;;;2
S3;2013;2013;2013;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;329595;;;;329595;;404852;;;2
S3;2013;2013;2013;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;545746;;;;545746;;590045;;;2
S3;2013;2013;2013;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;13170140;;;;13170140;;10721835;;;2
S3;2013;2013;2013;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;120846700;;;;120846700;;89321415;;;2
S3;2013;2013;2013;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;498520;;;;498520;;302957;;;2
S3;2013;2013;2013;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;20254440;;;;20254440;;15929766;;;2
S3;2013;2013;2013;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;385477;;;;385477;;774695;;;2
S3;2013;2013;2013;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;193289771;;;;193289771;;521751615;;;2
S3;2014;2014;2014;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;176644824;;;;176644824;;216164455;;;2
S3;2014;2014;2014;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1243466329;;;;1243466329;;1811557327;;;2
S3;2014;2014;2014;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;185559;;;;185559;;235468;;;2
S3;2014;2014;2014;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1545753;;;;1545753;;1667963;;;2
S3;2014;2014;2014;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;10048400;;;;10048400;;9928164;;;2
S3;2014;2014;2014;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;106636200;;;;106636200;;73862591;;;2
S3;2014;2014;2014;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;960065;;;;960065;;1255295;;;2
S3;2014;2014;2014;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;17849500;;;;17849500;;14833069;;;2
S3;2014;2014;2014;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;304827;;;;304827;;567054;;;2
S3;2014;2014;2014;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;198779508;;;;198779508;;507657821;;;2
S3;2015;2015;2015;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;193903599;;;;193903599;;198216359;;;2
S3;2015;2015;2015;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1362890625;;;;1362890625;;1833785029;;;2
S3;2015;2015;2015;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;95278;;;;95278;;113590;;;2
S3;2015;2015;2015;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1315875;;;;1315875;;2163949;;;2
S3;2015;2015;2015;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;13411000;;;;13411000;;11338265;;;2
S3;2015;2015;2015;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;108594300;;;;108594300;;61764116;;;2
S3;2015;2015;2015;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1276589;;;;1276589;;1171211;;;2
S3;2015;2015;2015;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;18516090;;;;18516090;;13657204;;;2
S3;2015;2015;2015;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;102901;;;;102901;;251783;;;2
S3;2015;2015;2015;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;218530145;;;;218530145;;597847903;;;2
S3;2016;2016;2016;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;240237074;;;;240237074;;236387477;;;2
S3;2016;2016;2016;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1423103124;;;;1423103124;;1930680776;;;2
S3;2016;2016;2016;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;103308;;;;103308;;147490;;;2
S3;2016;2016;2016;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1822665;;;;1822665;;1969020;;;2
S3;2016;2016;2016;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;7960640;;;;7960640;;7218341;;;2
S3;2016;2016;2016;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;96690900;;;;96690900;;54571733;;;2
S3;2016;2016;2016;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;584558;;;;584558;;775622;;;2
S3;2016;2016;2016;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;17013330;;;;17013330;;14004513;;;2
S3;2016;2016;2016;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;67787;;;;67787;;851378;;;2
S3;2016;2016;2016;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;257821964;;;;257821964;;725707433;;;2
S3;2017;2017;2017;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;215265457;;;;215265457;;226766724;;;2
S3;2017;2017;2017;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1531115552;;;;1531115552;;2192882230;;;2
S3;2017;2017;2017;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;207801;;;;207801;;303898;;;2
S3;2017;2017;2017;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;2114322;;;;2114322;;1972553;;;2
S3;2017;2017;2017;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;7832826;;;;7832826;;7037875;;;2
S3;2017;2017;2017;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;99881034;;;;99881034;;57885507;;;2
S3;2017;2017;2017;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;382021;;;;382021;;449817;;;2
S3;2017;2017;2017;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;17930111;;;;17930111;;15410978;;;2
S3;2017;2017;2017;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;51817;;;;51817;;366570;;;2
S3;2017;2017;2017;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;315229512;;;;315229512;;897739288;;;2
S3;2018;2018;2018;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;238345550;;;;238345550;;267755170;;;2
S3;2018;2018;2018;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1720302867;;;;1720302867;;2528990454;;;2
S3;2018;2018;2018;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;217569;;;;217569;;341189;;;2
S3;2018;2018;2018;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;2811983;;;;2811983;;2873765;;;2
S3;2018;2018;2018;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;9065377;;;;9065377;;7749629;;;2
S3;2018;2018;2018;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;95813233;;;;95813233;;56024692;;;2
S3;2018;2018;2018;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;674022;;;;674022;;584900;;;2
S3;2018;2018;2018;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;18900461;;;;18900461;;17122792;;;2
S3;2018;2018;2018;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;73934;;;;73934;;469029;;;2
S3;2018;2018;2018;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;340775675;;;;340775675;;980551506;;;2
S3;2019;2019;2019;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;273050610;;;;273040656;;317036559;;;6
S3;2019;2019;2019;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1879709335;;;;1879709335;;2659804417;;;2
S3;2019;2019;2019;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;80227;;;;80227;;142579;;;2
S3;2019;2019;2019;5;1;2;Export;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4995564;;;;4995564;;4592677;;;2
S3;2019;2019;2019;5;1;1;Import;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;12589803;;;;12589803;;10193973;;;2
S3;2019;2019;2019;5;1;2;Export;40;Austria;AUT;381;Italy;ITA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;96908220;;;;96908220;;53359598;;;2
S3;2019;2019;2019;5;1;1;Import;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;719008;;;;719008;;669024;;;2
S3;2019;2019;2019;5;1;2;Export;40;Austria;AUT;705;Slovenia;SVN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;20817860;;;;20817860;;18831409;;;2
S3;2019;2019;2019;5;1;1;Import;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;164788;;;;164788;;831332;;;2
S3;2019;2019;2019;5;1;2;Export;40;Austria;AUT;842;USA;USA;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;381784074;;;;381784074;;1069803198;;;2
S3;2020;2020;2020;5;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;257289244;;;;257289244;;328895893;;;6
S3;2020;2020;2020;5;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1899504042;;;;1899504042;;2803037201;;;2
S3;2020;2020;2020;5;1;1;Import;40;Austria;AUT;156;China;CHN;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;126730;;;;126730;;120198;;;2
