Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;2nd Partner Code;2nd Partner;2nd Partner ISO;Customs Proc. Code;Customs;Mode of Transport Code;Mode of Transport;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Alt Qty Unit Code;Alt Qty Unit;Alt Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);CIF Trade Value (US$);FOB Trade Value (US$);Flag
S3;2016;2016;2016;3;0;2;Export;4;Afghanistan;AFG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;90823;;;;102865;;90720;;;6
S3;2016;2016;2016;3;0;2;Export;8;Albania;ALB;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;6803920;;;;7037175;;2782667;;;0
S3;2016;2016;2016;3;0;2;Export;12;Algeria;DZA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;13653299;;;;13653299;;6649591;;;2
S3;2016;2016;2016;3;0;2;Export;20;Andorra;AND;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;921992;;;;921992;;104764;;;2
S3;2016;2016;2016;3;0;2;Export;24;Angola;AGO;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2706639;;;;14163390;;28288170;;;6
S3;2016;2016;2016;3;0;2;Export;28;Antigua and Barbuda;ATG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1446220;;;;1446220;;359567;;;2
S3;2016;2016;2016;3;0;2;Export;31;Azerbaijan;AZE;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;964120;;;;1268726;;590819;;;0
S3;2016;2016;2016;3;0;2;Export;32;Argentina;ARG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;47859946;;;;48481642;;29117050;;;0
S3;2016;2016;2016;3;0;2;Export;36;Australia;AUS;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;89898017;;;;80400702;;66667307;;;0
S3;2016;2016;2016;3;0;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1526951784;;;;1526951892;;1950875438;;;6
S3;2016;2016;2016;3;0;2;Export;44;Bahamas;BHS;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1104817;;;;1000566;;844195;;;6
S3;2016;2016;2016;3;0;2;Export;48;Bahrain;BHR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;;;25150480;;;0
S3;2016;2016;2016;3;0;2;Export;51;Armenia;ARM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;15741841;;;;20516834;;9571265;;;0
S3;2016;2016;2016;3;0;2;Export;52;Barbados;BRB;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2163626;;;;2163626;;1134654;;;2
S3;2016;2016;2016;3;0;2;Export;56;Belgium;BEL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1044674292;;;;522456740;;681935265;;;6
S3;2016;2016;2016;3;0;2;Export;60;Bermuda;BMU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;98579;;;;98579;;20063;;;4
S3;2016;2016;2016;3;0;2;Export;68;Bolivia (Plurinational State of);BOL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;132;;;;132;;29;;;0
S3;2016;2016;2016;3;0;2;Export;70;Bosnia Herzegovina;BIH;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;76748132;;;;76748132;;20120449;;;2
S3;2016;2016;2016;3;0;2;Export;72;Botswana;BWA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;654822;;;;1218435;;703784;;;0
S3;2016;2016;2016;3;0;2;Export;76;Brazil;BRA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;28528773;;;;30191135;;12275109;;;0
S3;2016;2016;2016;3;0;2;Export;84;Belize;BLZ;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;143462;;;;143462;;32503;;;2
S3;2016;2016;2016;3;0;2;Export;90;Solomon Isds;SLB;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;24450;;;;24481;;13143;;;6
S3;2016;2016;2016;3;0;2;Export;96;Brunei Darussalam;BRN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2337968;;;;2337968;;1764848;;;4
S3;2016;2016;2016;3;0;2;Export;100;Bulgaria;BGR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;56541766;;;;56823861;;18114927;;;2
S3;2016;2016;2016;3;0;2;Export;104;Myanmar;MMR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;485757;;;;495090;;593571;;;6
S3;2016;2016;2016;3;0;2;Export;108;Burundi;BDI;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;175328;;;;179123;;113303;;;0
S3;2016;2016;2016;3;0;2;Export;112;Belarus;BLR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;77972288;;;;81350450;;27439300;;;0
S3;2016;2016;2016;3;0;2;Export;116;Cambodia;KHM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;250471;;;;284006;;124179;;;0
S3;2016;2016;2016;3;0;2;Export;120;Cameroon;CMR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;10280106;;;;10280106;;2459442;;;2
S3;2016;2016;2016;3;0;2;Export;124;Canada;CAN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;329399887;;176553402;;;6
S3;2016;2016;2016;3;0;2;Export;132;Cabo Verde;CPV;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;8357000;;;;8357000;;44982;;;2
S3;2016;2016;2016;3;0;2;Export;144;Sri Lanka;LKA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;21260053;;;;21260053;;14404488;;;6
S3;2016;2016;2016;3;0;2;Export;152;Chile;CHL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5641142;;;;5774316;;5983468;;;4
S3;2016;2016;2016;3;0;2;Export;156;China;CHN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;699525662254;;;;699525664535;;848171577;;;6
S3;2016;2016;2016;3;0;2;Export;170;Colombia;COL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;14356764;;;;12493645;;10228069;;;0
S3;2016;2016;2016;3;0;2;Export;178;Congo;COG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;7667;;;;7667;;12266;;;2
S3;2016;2016;2016;3;0;2;Export;180;Dem. Rep. of the Congo;COD;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;592231;;;;772527;;231844;;;0
S3;2016;2016;2016;3;0;2;Export;188;Costa Rica;CRI;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;100656160;;;;100657015;;41598482;;;6
S3;2016;2016;2016;3;0;2;Export;191;Croatia;HRV;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;793748756;;;;796773535;;59482012;;;2
S3;2016;2016;2016;3;0;2;Export;196;Cyprus;CYP;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5566942;;;;5732877;;5781359;;;0
S3;2016;2016;2016;3;0;2;Export;203;Czechia;CZE;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;6027206336;;;;5905220967;;226614227;;;2
S3;2016;2016;2016;3;0;2;Export;204;Benin;BEN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;359434;;;;359434;;159827;;;2
S3;2016;2016;2016;3;0;2;Export;208;Denmark;DNK;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;370510477;;;;378115357;;340330606;;;6
S3;2016;2016;2016;3;0;2;Export;214;Dominican Rep.;DOM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;27879057;;;;27879057;;16632010;;;6
S3;2016;2016;2016;3;0;2;Export;218;Ecuador;ECU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;3123287;;;;4146953;;3090525;;;0
S3;2016;2016;2016;3;0;2;Export;222;El Salvador;SLV;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;112404256;;;2
S3;2016;2016;2016;3;0;2;Export;231;Ethiopia;ETH;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;276273;;;;276273;;139573;;;2
S3;2016;2016;2016;3;0;2;Export;233;Estonia;EST;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;23586762;;;;23620849;;8833744;;;2
S3;2016;2016;2016;3;0;2;Export;242;Fiji;FJI;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;334015267;;;;334015267;;107174272;;;6
S3;2016;2016;2016;3;0;2;Export;246;Finland;FIN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;14052539;;;;14421878;;11059853;;;6
S3;2016;2016;2016;3;0;2;Export;251;France;FRA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5227232394;;;;5238001524;;1700055835;;;6
S3;2016;2016;2016;3;0;2;Export;258;French Polynesia;PYF;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;221069;;;6
S3;2016;2016;2016;3;0;2;Export;268;Georgia;GEO;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;91581202;;;0
S3;2016;2016;2016;3;0;2;Export;270;Gambia;GMB;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;800;;;;800;;142;;;2
S3;2016;2016;2016;3;0;2;Export;275;State of Palestine;PSE;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;7444266;;;;7961036;;6098418;;;6
S3;2016;2016;2016;3;0;2;Export;276;Germany;DEU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;7029301604;;;;7029628672;;1790588281;;;6
S3;2016;2016;2016;3;0;2;Export;288;Ghana;GHA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;11902575;;;;11902575;;4005615;;;2
S3;2016;2016;2016;3;0;2;Export;300;Greece;GRC;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;106212798;;;;112501965;;47331712;;;2
S3;2016;2016;2016;3;0;2;Export;304;Greenland;GRL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1326;;;;1326;;410;;;2
S3;2016;2016;2016;3;0;2;Export;308;Grenada;GRD;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;99752;;;;99752;;74523;;;2
S3;2016;2016;2016;3;0;2;Export;320;Guatemala;GTM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;382717865;;;;382717865;;135556082;;;2
S3;2016;2016;2016;3;0;2;Export;324;Guinea;GIN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;9210;;;;9210;;18013;;;2
S3;2016;2016;2016;3;0;2;Export;328;Guyana;GUY;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2352891;;;;2059139;;2001773;;;2
S3;2016;2016;2016;3;0;2;Export;340;Honduras;HND;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;22966206;;;;22966206;;9990445;;;2
S3;2016;2016;2016;3;0;2;Export;344;China, Hong Kong SAR;HKG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;119114321;;;;119114321;;111168447;;;2
S3;2016;2016;2016;3;0;2;Export;348;Hungary;HUN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;179818571;;;2
S3;2016;2016;2016;3;0;2;Export;352;Iceland;ISL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;29648036;;;;29648036;;16646768;;;6
S3;2016;2016;2016;3;0;2;Export;360;Indonesia;IDN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;196475327;;;;196475327;;103084112;;;2
S3;2016;2016;2016;3;0;2;Export;364;Iran;IRN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;21490501;;;;21490501;;25743631;;;2
S3;2016;2016;2016;3;0;2;Export;372;Ireland;IRL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;155553960;;;;155553960;;148224966;;;6
S3;2016;2016;2016;3;0;2;Export;376;Israel;ISR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;6527845;;;;7066626;;5996000;;;6
S3;2016;2016;2016;3;0;2;Export;381;Italy;ITA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;8661279519;;;;8662638859;;991102652;;;6
S3;2016;2016;2016;3;0;2;Export;384;Côte d'Ivoire;CIV;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;18537016;;;;18537016;;14641977;;;2
S3;2016;2016;2016;3;0;2;Export;388;Jamaica;JAM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;168498003;;;;168498003;;12131209;;;2
S3;2016;2016;2016;3;0;2;Export;392;Japan;JPN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;97676910;;;;97676910;;190903665;;;4
S3;2016;2016;2016;3;0;2;Export;398;Kazakhstan;KAZ;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;102237517;;;;95299804;;35227596;;;0
S3;2016;2016;2016;3;0;2;Export;400;Jordan;JOR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;59168260;;;;59168260;;27367225;;;2
S3;2016;2016;2016;3;0;2;Export;404;Kenya;KEN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;31189284;;;;14947466;;11090841;;;0
S3;2016;2016;2016;3;0;2;Export;410;Rep. of Korea;KOR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;439074511;;;;439074511;;408967440;;;2
S3;2016;2016;2016;3;0;2;Export;414;Kuwait;KWT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;149218283;;;;162634270;;38710615;;;0
S3;2016;2016;2016;3;0;2;Export;417;Kyrgyzstan;KGZ;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5831296;;;;5870361;;1100878;;;2
S3;2016;2016;2016;3;0;2;Export;418;Lao People's Dem. Rep.;LAO;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;157240553;;;;177463492;;155833928;;;6
S3;2016;2016;2016;3;0;2;Export;422;Lebanon;LBN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;57003494;;;;57003494;;32161591;;;2
S3;2016;2016;2016;3;0;2;Export;426;Lesotho;LSO;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;567241;;;;567241;;173910;;;2
S3;2016;2016;2016;3;0;2;Export;428;Latvia;LVA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;51105802;;;;51939418;;20793125;;;2
S3;2016;2016;2016;3;0;2;Export;434;Libya;LBY;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;131429;;;;131429;;92000;;;2
S3;2016;2016;2016;3;0;2;Export;440;Lithuania;LTU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;138706910;;;;140872842;;50101611;;;2
S3;2016;2016;2016;3;0;2;Export;442;Luxembourg;LUX;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;237312929;;;;112613436;;50197831;;;2
S3;2016;2016;2016;3;0;2;Export;446;China, Macao SAR;MAC;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1112;;;;1112;;818;;;2
S3;2016;2016;2016;3;0;2;Export;450;Madagascar;MDG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;115786;;;2
S3;2016;2016;2016;3;0;2;Export;454;Malawi;MWI;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;48454;;;;48504;;43543;;;2
S3;2016;2016;2016;3;0;2;Export;458;Malaysia;MYS;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1471229567;;;;1471229567;;361866144;;;4
S3;2016;2016;2016;3;0;2;Export;466;Mali;MLI;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;10131997;;;;10131997;;4438905;;;2
S3;2016;2016;2016;3;0;2;Export;470;Malta;MLT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;4792044;;;;3922498;;3657327;;;2
S3;2016;2016;2016;3;0;2;Export;480;Mauritius;MUS;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5703269;;;;5703269;;2374023;;;0
S3;2016;2016;2016;3;0;2;Export;484;Mexico;MEX;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;;;345432140;;;6
S3;2016;2016;2016;3;0;2;Export;490;Other Asia, nes;;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;237251849;;;;237251849;;178179583;;;2
S3;2016;2016;2016;3;0;2;Export;496;Mongolia;MNG;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;74936;;;;79777;;58802;;;0
S3;2016;2016;2016;3;0;2;Export;498;Rep. of Moldova;MDA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;5117408;;;;5357933;;2876857;;;2
S3;2016;2016;2016;3;0;2;Export;499;Montenegro;MNE;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1314435;;;;1246792;;522143;;;0
S3;2016;2016;2016;3;0;2;Export;504;Morocco;MAR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;21886745;;;;21886745;;10807814;;;2
S3;2016;2016;2016;3;0;2;Export;508;Mozambique;MOZ;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;;;228860;;;6
S3;2016;2016;2016;3;0;2;Export;512;Oman;OMN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;41243969;;;;41243969;;6575575;;;2
S3;2016;2016;2016;3;0;2;Export;516;Namibia;NAM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2643614;;;;2643614;;1159242;;;2
S3;2016;2016;2016;3;0;2;Export;524;Nepal;NPL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;21346;;;;21346;;18655;;;0
S3;2016;2016;2016;3;0;2;Export;528;Netherlands;NLD;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1167850753;;;;1167852384;;1490712647;;;6
S3;2016;2016;2016;3;0;2;Export;533;Aruba;ABW;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;903496;;;;903482;;534262;;;6
S3;2016;2016;2016;3;0;2;Export;554;New Zealand;NZL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;109630590;;;;109630590;;108125316;;;6
S3;2016;2016;2016;3;0;2;Export;558;Nicaragua;NIC;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;30884613;;;;30884613;;14335691;;;2
S3;2016;2016;2016;3;0;2;Export;562;Niger;NER;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;75282;;;;75282;;19580;;;2
S3;2016;2016;2016;3;0;2;Export;566;Nigeria;NGA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;12789271;;;;13091181;;9958870;;;6
S3;2016;2016;2016;3;0;2;Export;579;Norway;NOR;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;117169303;;;;137905043;;61535918;;;0
S3;2016;2016;2016;3;0;2;Export;586;Pakistan;PAK;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1327968;;;;1327968;;1430544;;;4
S3;2016;2016;2016;3;0;2;Export;591;Panama;PAN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;2702795;;;;2702795;;3649510;;;2
S3;2016;2016;2016;3;0;2;Export;600;Paraguay;PRY;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;94842;;;;94842;;36120;;;2
S3;2016;2016;2016;3;0;2;Export;604;Peru;PER;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;38716394;;;;34981865;;17989089;;;0
S3;2016;2016;2016;3;0;2;Export;608;Philippines;PHL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;69213534;;;;92937187;;85651574;;;0
S3;2016;2016;2016;3;0;2;Export;616;Poland;POL;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;722146112;;;;732428238;;374875851;;;2
S3;2016;2016;2016;3;0;2;Export;620;Portugal;PRT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;160890330;;106073386;;;6
S3;2016;2016;2016;3;0;2;Export;634;Qatar;QAT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;6844548;;;0
S3;2016;2016;2016;3;0;2;Export;642;Romania;ROU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;150909818;;;;154470270;;64340252;;;2
S3;2016;2016;2016;3;0;2;Export;643;Russian Federation;RUS;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;0;;138634775;;;0
S3;2016;2016;2016;3;0;2;Export;646;Rwanda;RWA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;4991983;;;;4991983;;2491045;;;2
S3;2016;2016;2016;3;0;2;Export;659;Saint Kitts and Nevis;KNA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;337122;;;;337122;;164068;;;2
S3;2016;2016;2016;3;0;2;Export;662;Saint Lucia;LCA;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;8316628;;;;8316628;;4466572;;;2
S3;2016;2016;2016;3;0;2;Export;670;Saint Vincent and the Grenadines;VCT;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1612669;;;;1612669;;2147637;;;2
S3;2016;2016;2016;3;0;2;Export;678;Sao Tome and Principe;STP;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;10;;;;10;;4;;;2
S3;2016;2016;2016;3;0;2;Export;682;Saudi Arabia;SAU;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;247070000;;;;247070000;;178165419;;;2
S3;2016;2016;2016;3;0;2;Export;686;Senegal;SEN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1869258;;;;1869258;;1249355;;;2
S3;2016;2016;2016;3;0;2;Export;688;Serbia;SRB;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;281695802;;;;281695802;;113897796;;;2
S3;2016;2016;2016;3;0;2;Export;690;Seychelles;SYC;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;49;;;;57;;1420;;;0
S3;2016;2016;2016;3;0;2;Export;694;Sierra Leone;SLE;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;593701;;;;593701;;133211;;;2
S3;2016;2016;2016;3;0;2;Export;699;India;IND;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;12352133;;;;12352133;;14403677;;;6
S3;2016;2016;2016;3;0;2;Export;702;Singapore;SGP;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;102802030;;;;102802030;;104399935;;;6
S3;2016;2016;2016;3;0;2;Export;703;Slovakia;SVK;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;1;No Quantity;0;;;;135077998;;46716277;;;6
S3;2016;2016;2016;3;0;2;Export;704;Viet Nam;VNM;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;95440117;;;;95978142;;95494599;;;6
S3;2016;2016;2016;3;0;2;Export;705;Slovenia;SVN;0;World;WLD;;;;;;;;111;NON-ALCOHOL.BEVERAGE,NES;7;Volume in litres;1549820385;;;;1553933590;;57176577;;;2
