Classification;Year;Period;Period Desc.;Aggregate Level;Is Leaf Code;Trade Flow Code;Trade Flow;Reporter Code;Reporter;Reporter ISO;Partner Code;Partner;Partner ISO;2nd Partner Code;2nd Partner;2nd Partner ISO;Customs Proc. Code;Customs;Mode of Transport Code;Mode of Transport;Commodity Code;Commodity;Qty Unit Code;Qty Unit;Qty;Alt Qty Unit Code;Alt Qty Unit;Alt Qty;Netweight (kg);Gross weight (kg);Trade Value (US$);CIF Trade Value (US$);FOB Trade Value (US$);Flag
S3;2018;2018;2018;5;1;1;Import;642;Romania;ROU;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;155632434;;;;158065758;;124439651;;;4
S3;2018;2018;2018;5;1;2;Export;642;Romania;ROU;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;194239771;;;;200695043;;89912391;;;0
S3;2018;2018;2018;5;1;1;Import;643;Russian Federation;RUS;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;254283306;;;;269412296;;193513243;;;2
S3;2018;2018;2018;5;1;2;Export;643;Russian Federation;RUS;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;289681396;;;;305027389;;149972372;;;2
S3;2018;2018;2018;5;1;1;Import;646;Rwanda;RWA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;9889906;;;2
S3;2018;2018;2018;5;1;2;Export;646;Rwanda;RWA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;4229363;;;2
S3;2018;2018;2018;5;1;1;Import;662;Saint Lucia;LCA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4841853;;;;;;7079413;;;6
S3;2018;2018;2018;5;1;2;Export;662;Saint Lucia;LCA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;5085415;;;;5800274;;3264359;;;2
S3;2018;2018;2018;5;1;1;Import;670;Saint Vincent and the Grenadines;VCT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4855724;;;;4856487;;4613905;;;6
S3;2018;2018;2018;5;1;2;Export;670;Saint Vincent and the Grenadines;VCT;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1385337;;;;1385337;;2070240;;;2
S3;2018;2018;2018;5;1;1;Import;678;Sao Tome and Principe;STP;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4467786;;;;4467786;;3323495;;;2
S3;2018;2018;2018;5;1;1;Import;682;Saudi Arabia;SAU;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;117631225;;;;117631225;;96398542;;;2
S3;2018;2018;2018;5;1;2;Export;682;Saudi Arabia;SAU;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;174846434;;;;174846434;;129025825;;;2
S3;2018;2018;2018;5;1;1;Import;686;Senegal;SEN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;23469327;;;;23469327;;13625078;;;2
S3;2018;2018;2018;5;1;2;Export;686;Senegal;SEN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;6351339;;;;6351339;;3608445;;;2
S3;2018;2018;2018;5;1;1;Import;688;Serbia;SRB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;74980784;;43687617;;;6
S3;2018;2018;2018;5;1;2;Export;688;Serbia;SRB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;237414998;;;;237415004;;116917978;;;6
S3;2018;2018;2018;5;1;1;Import;690;Seychelles;SYC;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;3972062;;;2
S3;2018;2018;2018;5;1;1;Import;694;Sierra Leone;SLE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;17186667;;;;17186667;;9627736;;;2
S3;2018;2018;2018;5;1;2;Export;694;Sierra Leone;SLE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;;;711580;;;6
S3;2018;2018;2018;5;1;1;Import;699;India;IND;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;146590223;;;;146590223;;108133749;;;0
S3;2018;2018;2018;5;1;2;Export;699;India;IND;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;12376945;;;;12377007;;19284872;;;4
S3;2018;2018;2018;5;1;1;Import;702;Singapore;SGP;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;367711687;;;;367711687;;258623428;;;6
S3;2018;2018;2018;5;1;2;Export;702;Singapore;SGP;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;63714505;;;;63714505;;58894825;;;6
S3;2018;2018;2018;5;1;1;Import;703;Slovakia;SVK;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;392443064;;;;387043507;;173803700;;;6
S3;2018;2018;2018;5;1;2;Export;703;Slovakia;SVK;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;56118879;;;;59418160;;33358215;;;6
S3;2018;2018;2018;5;1;1;Import;704;Viet Nam;VNM;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;154086812;;;;161698607;;167696833;;;6
S3;2018;2018;2018;5;1;2;Export;704;Viet Nam;VNM;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;111707116;;;;126266012;;149187661;;;6
S3;2018;2018;2018;5;1;1;Import;705;Slovenia;SVN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;107548369;;;;110988521;;85536112;;;0
S3;2018;2018;2018;5;1;2;Export;705;Slovenia;SVN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;73061135;;;;75303897;;50045374;;;0
S3;2018;2018;2018;5;1;1;Import;710;South Africa;ZAF;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;79021654;;;;79021654;;73453737;;;0
S3;2018;2018;2018;5;1;2;Export;710;South Africa;ZAF;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;305590902;;;;305590902;;151762962;;;6
S3;2018;2018;2018;5;1;1;Import;716;Zimbabwe;ZWE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;21003068;;;2
S3;2018;2018;2018;5;1;2;Export;716;Zimbabwe;ZWE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;2499949;;;2
S3;2018;2018;2018;5;1;1;Import;724;Spain;ESP;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;297142162;;358957006;;;0
S3;2018;2018;2018;5;1;2;Export;724;Spain;ESP;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;;;333504466;;;4
S3;2018;2018;2018;5;1;1;Import;729;Sudan;SDN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;47609;;;;47609;;81006;;;2
S3;2018;2018;2018;5;1;2;Export;729;Sudan;SDN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4650;;;;4650;;3605;;;2
S3;2018;2018;2018;5;1;1;Import;740;Suriname;SUR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;3432446;;;;3877742;;3218165;;;0
S3;2018;2018;2018;5;1;2;Export;740;Suriname;SUR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;169176;;;;223214;;181600;;;0
S3;2018;2018;2018;5;1;1;Import;748;Eswatini;SWZ;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;38715089;;;;38715089;;16890682;;;2
S3;2018;2018;2018;5;1;2;Export;748;Eswatini;SWZ;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;3357660;;;;3357660;;1286718;;;2
S3;2018;2018;2018;5;1;1;Import;752;Sweden;SWE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;298151740;;;;204203857;;320064143;;;0
S3;2018;2018;2018;5;1;2;Export;752;Sweden;SWE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;110851726;;;;98475179;;142660365;;;6
S3;2018;2018;2018;5;1;1;Import;757;Switzerland;CHE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;283558989;;;;283560466;;286306563;;;6
S3;2018;2018;2018;5;1;2;Export;757;Switzerland;CHE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;807157026;;1815347421;;;2
S3;2018;2018;2018;5;1;1;Import;762;Tajikistan;TJK;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;11859902;;;;11859902;;9943372;;;2
S3;2018;2018;2018;5;1;2;Export;762;Tajikistan;TJK;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1566471;;;;1566471;;579796;;;2
S3;2018;2018;2018;5;1;1;Import;764;Thailand;THA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;35983403;;23663726;;;6
S3;2018;2018;2018;5;1;2;Export;764;Thailand;THA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1781494998;;;;1581081099;;1461329020;;;6
S3;2018;2018;2018;5;1;1;Import;768;Togo;TGO;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;8098463;;;;4674932;;2554195;;;0
S3;2018;2018;2018;5;1;2;Export;768;Togo;TGO;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;12076502;;8074456;;;2
S3;2018;2018;2018;5;1;1;Import;784;United Arab Emirates;ARE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;102012884;;;2
S3;2018;2018;2018;5;1;2;Export;784;United Arab Emirates;ARE;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;283442571;;;;283442571;;202255629;;;2
S3;2018;2018;2018;5;1;1;Import;788;Tunisia;TUN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;3417328;;;;3417328;;3687872;;;2
S3;2018;2018;2018;5;1;2;Export;788;Tunisia;TUN;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;34335975;;;;34335975;;14104711;;;2
S3;2018;2018;2018;5;1;1;Import;792;Turkey;TUR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;55010947;;;;57338637;;72833864;;;0
S3;2018;2018;2018;5;1;2;Export;792;Turkey;TUR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;335592201;;;;340507046;;194844482;;;0
S3;2018;2018;2018;5;1;1;Import;800;Uganda;UGA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;7737454;;;0
S3;2018;2018;2018;5;1;2;Export;800;Uganda;UGA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;13564568;;;0
S3;2018;2018;2018;5;1;1;Import;804;Ukraine;UKR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;32185072;;;;33880232;;22840176;;;0
S3;2018;2018;2018;5;1;2;Export;804;Ukraine;UKR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;126634720;;;;135179423;;46578096;;;2
S3;2018;2018;2018;5;1;1;Import;807;North Macedonia;MKD;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;42488794;;;;41523130;;26154430;;;4
S3;2018;2018;2018;5;1;2;Export;807;North Macedonia;MKD;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;20860643;;;;21102171;;11204881;;;0
S3;2018;2018;2018;5;1;1;Import;818;Egypt;EGY;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;15026552;;;0
S3;2018;2018;2018;5;1;2;Export;818;Egypt;EGY;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;58376387;;;;58376376;;23043261;;;0
S3;2018;2018;2018;5;1;1;Import;826;United Kingdom;GBR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1066568910;;;;1129278200;;1194978206;;;6
S3;2018;2018;2018;5;1;2;Export;826;United Kingdom;GBR;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;569692815;;;;585665294;;603561370;;;6
S3;2018;2018;2018;5;1;1;Import;834;United Rep. of Tanzania;TZA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;5406848;;;;;;5622922;;;6
S3;2018;2018;2018;5;1;2;Export;834;United Rep. of Tanzania;TZA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;;;35430613;;;6
S3;2018;2018;2018;5;1;1;Import;842;USA;USA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;2126252522;;;;2126145687;;3412970957;;;6
S3;2018;2018;2018;5;1;2;Export;842;USA;USA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;936720917;;;;936720917;;1234807078;;;0
S3;2018;2018;2018;5;1;1;Import;854;Burkina Faso;BFA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;4032505;;;;4032505;;1265710;;;2
S3;2018;2018;2018;5;1;2;Export;854;Burkina Faso;BFA;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;2236600;;;;2236600;;917185;;;2
S3;2018;2018;2018;5;1;1;Import;858;Uruguay;URY;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;19281600;;;;20403264;;15869655;;;6
S3;2018;2018;2018;5;1;2;Export;858;Uruguay;URY;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1030164;;;;1175620;;860979;;;0
S3;2018;2018;2018;5;1;1;Import;860;Uzbekistan;UZB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;600078;;;0
S3;2018;2018;2018;5;1;2;Export;860;Uzbekistan;UZB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;6688402;;;;6688402;;2896388;;;0
S3;2018;2018;2018;5;1;1;Import;882;Samoa;WSM;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;1915454;;;;1915454;;1782582;;;0
S3;2018;2018;2018;5;1;2;Export;882;Samoa;WSM;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;7;Volume in litres;93557;;;;93557;;57252;;;0
S3;2018;2018;2018;5;1;1;Import;887;Yemen;YEM;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;6838929;;;2
S3;2018;2018;2018;5;1;1;Import;894;Zambia;ZMB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;4921753;;;2
S3;2018;2018;2018;5;1;2;Export;894;Zambia;ZMB;0;World;WLD;;;;;;;;11102;Waters (including mineral waters and aerated waters) containing added sug;1;No Quantity;0;;;;0;;64174147;;;2
S3;2018;2018;2018;4;1;1;Import;8;Albania;ALB;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;13813153;;;;13843498;;12035630;;;0
S3;2018;2018;2018;4;1;1;Import;20;Andorra;AND;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;7935979;;;;7935979;;14830101;;;2
S3;2018;2018;2018;4;1;2;Export;20;Andorra;AND;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;110;;;;110;;123;;;2
S3;2018;2018;2018;4;1;1;Import;24;Angola;AGO;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;11351568;;;;11351568;;3417909;;;2
S3;2018;2018;2018;4;1;2;Export;24;Angola;AGO;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;3945253;;;;;;5102459;;;6
S3;2018;2018;2018;4;1;1;Import;28;Antigua and Barbuda;ATG;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;4472342;;;;5817806;;5289348;;;2
S3;2018;2018;2018;4;1;2;Export;28;Antigua and Barbuda;ATG;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);1;No Quantity;0;;;;161;;80;;;2
S3;2018;2018;2018;4;1;1;Import;31;Azerbaijan;AZE;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;4720847;;;;6052487;;4973837;;;0
S3;2018;2018;2018;4;1;2;Export;31;Azerbaijan;AZE;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;61021;;;;62587;;24751;;;0
S3;2018;2018;2018;4;1;1;Import;32;Argentina;ARG;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;64994260;;;;65243724;;57877725;;;0
S3;2018;2018;2018;4;1;2;Export;32;Argentina;ARG;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;22989707;;;;24384341;;13894010;;;0
S3;2018;2018;2018;4;1;1;Import;36;Australia;AUS;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;297339251;;;;329294393;;344280233;;;6
S3;2018;2018;2018;4;1;2;Export;36;Australia;AUS;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;935583;;;;935583;;1936065;;;0
S3;2018;2018;2018;4;1;1;Import;40;Austria;AUT;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;86864894;;;;86864894;;92029872;;;2
S3;2018;2018;2018;4;1;2;Export;40;Austria;AUT;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;126124053;;;;126124053;;99129687;;;2
S3;2018;2018;2018;4;1;1;Import;44;Bahamas;BHS;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;7967993;;;;8846458;;9423584;;;6
S3;2018;2018;2018;4;1;2;Export;44;Bahamas;BHS;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1036430;;;;1024503;;1020085;;;6
S3;2018;2018;2018;4;1;1;Import;48;Bahrain;BHR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);1;No Quantity;0;;;;28735555;;25454071;;;0
S3;2018;2018;2018;4;1;2;Export;48;Bahrain;BHR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;79043;;;;81905;;71158;;;0
S3;2018;2018;2018;4;1;1;Import;51;Armenia;ARM;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;4464230;;;;6101178;;3243341;;;0
S3;2018;2018;2018;4;1;2;Export;51;Armenia;ARM;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1451125;;;;2413952;;1260117;;;0
S3;2018;2018;2018;4;1;1;Import;52;Barbados;BRB;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;2931645;;;;2931645;;2810260;;;2
S3;2018;2018;2018;4;1;2;Export;52;Barbados;BRB;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;3815143;;;;3815143;;710088;;;2
S3;2018;2018;2018;4;1;1;Import;56;Belgium;BEL;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);1;No Quantity;0;;;;;;192535719;;;6
S3;2018;2018;2018;4;1;2;Export;56;Belgium;BEL;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1636424970;;;;1665819376;;1804594457;;;0
S3;2018;2018;2018;4;1;1;Import;60;Bermuda;BMU;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;3958135;;;;3958135;;6994817;;;0
S3;2018;2018;2018;4;1;2;Export;60;Bermuda;BMU;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1570;;;;1570;;1126;;;0
S3;2018;2018;2018;4;1;1;Import;68;Bolivia (Plurinational State of);BOL;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;18614900;;;;19102296;;12364448;;;0
S3;2018;2018;2018;4;1;2;Export;68;Bolivia (Plurinational State of);BOL;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;174104;;;;174104;;195221;;;2
S3;2018;2018;2018;4;1;1;Import;70;Bosnia Herzegovina;BIH;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;151805762;;;;151805762;;75499216;;;2
S3;2018;2018;2018;4;1;2;Export;70;Bosnia Herzegovina;BIH;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;3083864;;;;3083864;;1916449;;;2
S3;2018;2018;2018;4;1;1;Import;72;Botswana;BWA;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;60566014;;;;93556908;;25881809;;;0
S3;2018;2018;2018;4;1;2;Export;72;Botswana;BWA;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;954896;;;;338371;;444531;;;0
S3;2018;2018;2018;4;1;1;Import;76;Brazil;BRA;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;52737099;;;;52216622;;48567880;;;0
S3;2018;2018;2018;4;1;2;Export;76;Brazil;BRA;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;133741959;;;;135526914;;88470594;;;2
S3;2018;2018;2018;4;1;1;Import;84;Belize;BLZ;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;15302562;;;;15302562;;5843837;;;2
S3;2018;2018;2018;4;1;2;Export;84;Belize;BLZ;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1312994;;;;1312994;;512927;;;2
S3;2018;2018;2018;4;1;1;Import;90;Solomon Isds;SLB;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;418519;;;;418519;;665465;;;0
S3;2018;2018;2018;4;1;2;Export;90;Solomon Isds;SLB;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;59835;;;;59835;;317387;;;0
S3;2018;2018;2018;4;1;1;Import;96;Brunei Darussalam;BRN;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;200320;;;;200320;;297122;;;0
S3;2018;2018;2018;4;1;1;Import;100;Bulgaria;BGR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;61445482;;;;61669053;;36322932;;;0
S3;2018;2018;2018;4;1;2;Export;100;Bulgaria;BGR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;18663044;;;;18736644;;10134654;;;0
S3;2018;2018;2018;4;1;1;Import;104;Myanmar;MMR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;55901;;;;55901;;121739;;;6
S3;2018;2018;2018;4;1;2;Export;104;Myanmar;MMR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);1;No Quantity;0;;;;;;1209700;;;6
S3;2018;2018;2018;4;1;1;Import;108;Burundi;BDI;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;2074579;;;;3312476;;2863240;;;2
S3;2018;2018;2018;4;1;2;Export;108;Burundi;BDI;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;5776560;;;;10785515;;5022212;;;6
S3;2018;2018;2018;4;1;1;Import;112;Belarus;BLR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;101779693;;;;113147851;;49454800;;;0
S3;2018;2018;2018;4;1;2;Export;112;Belarus;BLR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;99456347;;;;106761504;;39957100;;;0
S3;2018;2018;2018;4;1;1;Import;116;Cambodia;KHM;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;16454196;;;;18268259;;19460045;;;6
S3;2018;2018;2018;4;1;2;Export;116;Cambodia;KHM;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1401690;;;;1385560;;1379585;;;6
S3;2018;2018;2018;4;1;1;Import;120;Cameroon;CMR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;9615773;;;;9615773;;7463331;;;2
S3;2018;2018;2018;4;1;2;Export;120;Cameroon;CMR;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;1486668;;;;1486668;;1169763;;;2
S3;2018;2018;2018;4;1;1;Import;124;Canada;CAN;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;374364147;;;;0;;573317678;;;0
S3;2018;2018;2018;4;1;2;Export;124;Canada;CAN;0;World;WLD;;;;;;;;1123;Beer made from malt (including ale, stout and porter);7;Volume in litres;151838644;;;;151838644;;111844369;;;0
